name,image_filepath,original_image_url,party,state,chamber,district
Andrew S. Chesney,,http://ilga.gov/images/members/{1153A212-EA92-4CF5-A755-8E676033330C}.jpg,Republican,il,House,89
Debbie Meyers-Martin,,http://ilga.gov/images/members/{E3E2099C-AB6A-442B-B191-3A83D6D3A1E2}.jpg,Democratic,il,House,38
Terra Costa Howard,,http://ilga.gov/images/members/{7A155EE5-0C58-43BC-9B51-65B6E2908BA1}.jpg,Democratic,il,House,48
"Curtis J. Tarver, II",,http://ilga.gov/images/members/{E9404756-F108-41DB-A7A8-87C36BBF763D}.jpg,Democratic,il,House,25
Delia C. Ramirez,,http://ilga.gov/images/members/{9191D594-17C7-4AE7-8391-69AC35855F8C}.jpg,Democratic,il,House,4
Tom Weber,,http://ilga.gov/images/members/{4C80DF49-91D2-4C24-981E-BBE946A671D2}.jpg,Republican,il,House,64
Steve McClure,,http://ilga.gov/images/members/{EB86B3C4-3F25-4D5C-8944-7B4CBCA7CACE}.jpg,Republican,il,Senate,50
Patrick Windhorst,,http://ilga.gov/images/members/{547F9C92-7368-4390-B625-5BB795568D50}.jpg,Republican,il,House,118
"Lamont J. Robinson, Jr.",,http://ilga.gov/images/members/{ADEF6C52-D60E-41E7-91CA-ED943108D35B}.jpg,Democratic,il,House,5
Ram Villivalam,,http://ilga.gov/images/members/{DBF0BBF0-0E16-4C5F-894A-16C4A14CAF51}.jpg,Democratic,il,Senate,8
Anne Stava-Murray,,http://ilga.gov/images/members/{0322F94E-013C-4237-9808-4462138AC595}.jpg,Democratic,il,House,81
Yehiel M. Kalish,,http://ilga.gov/images/members/{8557F695-678F-456C-B71C-CAA66E124B77}.jpg,Democratic,il,House,16
Lindsey LaPointe,,http://ilga.gov/images/members/{7447C9D9-48D0-457E-BDC9-847FB8D35DB5}.jpg,Democratic,il,House,19
Jawaharial Williams,,http://ilga.gov/images/members/{32750D93-496F-42CA-9CCE-93C3451713A1}.jpg,Democratic,il,House,10
Nathan D. Reitz,,http://ilga.gov/images/members/{82C32B5B-1A1F-45D1-9F7C-B1BDDBCCCEE9}.jpg,Democratic,il,House,116
"Jonathan ""Yoni"" Pizer",,http://ilga.gov/images/members/{AEA13B8E-BC14-4BAE-99C1-804503A2D405}.jpg,Democratic,il,House,12
