name,image_filepath,original_image_url,party,state,chamber,district
Victoria E. Morales,/Users/patrick/nra_score_map/img/me/b5d7e3e8-2a66-4adf-ba67-02adfa9fd0b8_morales.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/b5d7e3e8-2a66-4adf-ba67-02adfa9fd0b8_morales.jpg,Democratic,me,House,33
‘Sean’ ‘Paulhus’,/Users/patrick/nra_score_map/img/me/f475602b-a844-4b96-a84a-12e41ddc5047_paulhus_sc.jpg,http://legislature.maine.gov/house/house/Repository/MemberProfiles/f475602b-a844-4b96-a84a-12e41ddc5047_paulhus_sc.jpg,Democratic,me,House,52
Justin M. Chenette,/Users/patrick/nra_score_map/img/me/chenette-2.jpg,https://legislature.maine.gov/uploads/visual_edit/chenette-2.jpg,Democratic,me,Senate,31
Dennis L. Keschl,/Users/patrick/nra_score_map/img/me/52492c58-ed68-471d-b6a0-6c15d3c2cce8_kescdl.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/52492c58-ed68-471d-b6a0-6c15d3c2cce8_kescdl.jpg,Republican,me,House,76
Ann E. Peoples,/Users/patrick/nra_score_map/img/me/96da4344-bc96-41df-a392-65e8d730d7eb_peopae.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/96da4344-bc96-41df-a392-65e8d730d7eb_peopae.jpg,Democratic,me,House,35
Eloise A. Vitelli,/Users/patrick/nra_score_map/img/me/eloise-vitelli.jpg,https://legislature.maine.gov/uploads/visual_edit/eloise-vitelli.jpg,Democratic,me,Senate,23
Dana L. Dow,/Users/patrick/nra_score_map/img/me/dana-dow.jpg,https://legislature.maine.gov/uploads/visual_edit/dana-dow.jpg,Republican,me,Senate,13
Benjamin M. Chipman,/Users/patrick/nra_score_map/img/me/benchipman.jpg,https://legislature.maine.gov/uploads/visual_edit/benchipman.jpg,Democratic,me,Senate,27
Brownie Carson,/Users/patrick/nra_score_map/img/me/brownie-carson.jpg,https://legislature.maine.gov/uploads/visual_edit/brownie-carson.jpg,Democratic,me,Senate,24
Maureen Fitzgerald Terry,/Users/patrick/nra_score_map/img/me/ba4c08ce-72a6-43b5-899a-7bb292b72bbb_terrmf[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/ba4c08ce-72a6-43b5-899a-7bb292b72bbb_terrmf[1].jpg,Democratic,me,House,26
Catherine M. Nadeau,/Users/patrick/nra_score_map/img/me/3df65fb6-9311-4992-8dee-9005d445d0ea_nadecm.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/3df65fb6-9311-4992-8dee-9005d445d0ea_nadecm.jpg,Democratic,me,House,78
Brian L. Hubbell,/Users/patrick/nra_score_map/img/me/79727ae6-daa7-4bba-858b-55e81a169ce7_hubbbl.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/79727ae6-daa7-4bba-858b-55e81a169ce7_hubbbl.jpg,Democratic,me,House,135
James F. Dill,/Users/patrick/nra_score_map/img/me/dilljf.jpg,https://legislature.maine.gov/uploads/visual_edit/dilljf.jpg,Democratic,me,Senate,5
Ryan Tipping,/Users/patrick/nra_score_map/img/me/64b5cafd-6f59-4c61-afd4-8eef3f3e2c61_tipprd[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/64b5cafd-6f59-4c61-afd4-8eef3f3e2c61_tipprd[1].jpg,Democratic,me,House,123
Shenna L Bellows,/Users/patrick/nra_score_map/img/me/bellows-for-register.jpg,https://legislature.maine.gov/uploads/visual_edit/bellows-for-register.jpg,Democratic,me,Senate,14
Drew Gattine,/Users/patrick/nra_score_map/img/me/a5278ffe-f50e-4998-83fb-cad702fc9659_gattam.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/a5278ffe-f50e-4998-83fb-cad702fc9659_gattam.jpg,Democratic,me,House,34
Lester S. Ordway,/Users/patrick/nra_score_map/img/me/64c35bf5-c830-49e4-9bc2-2e280fe4c135_ordwls[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/64c35bf5-c830-49e4-9bc2-2e280fe4c135_ordwls[1].jpg,Republican,me,House,23
Roger E. Reed,/Users/patrick/nra_score_map/img/me/cb77df53-94ac-40f9-bf6d-9c0aa06018f1_reedre[1].jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/cb77df53-94ac-40f9-bf6d-9c0aa06018f1_reedre[1].jpg,Republican,me,House,103
