name,image_filepath,original_image_url,party,state,chamber,district
Susan Glick,/Users/patrick/nra_score_map/img/in/legislator_susan_glick_1048,http://iga.in.gov/legislative/2020/portraits/legislator_susan_glick_1048,Republican,in,Senate,13
James Tomes,/Users/patrick/nra_score_map/img/in/legislator_james_tomes_1041,http://iga.in.gov/legislative/2020/portraits/legislator_james_tomes_1041,Republican,in,Senate,49
Edward Clere,/Users/patrick/nra_score_map/img/in/legislator_edward_clere_984,http://iga.in.gov/legislative/2020/portraits/legislator_edward_clere_984,Republican,in,House,72
Travis Holdman,/Users/patrick/nra_score_map/img/in/legislator_travis_holdman_955,http://iga.in.gov/legislative/2020/portraits/legislator_travis_holdman_955,Republican,in,Senate,19
Chris May,/Users/patrick/nra_score_map/img/in/legislator_chris_may_1,http://iga.in.gov/legislative/2020/portraits/legislator_chris_may_1,Republican,in,House,65
Robert Cherry,/Users/patrick/nra_score_map/img/in/legislator_robert_cherry_395,http://iga.in.gov/legislative/2020/portraits/legislator_robert_cherry_395,Republican,in,House,53
Earl Harris,/Users/patrick/nra_score_map/img/in/legislator_earl_harris_1,http://iga.in.gov/legislative/2020/portraits/legislator_earl_harris_1,Democratic,in,House,2
Jim Lucas,/Users/patrick/nra_score_map/img/in/legislator_jim_lucas_1123,http://iga.in.gov/legislative/2020/portraits/legislator_jim_lucas_1123,Republican,in,House,69
Victoria Spartz,/Users/patrick/nra_score_map/img/in/legislator_victoria_spartz_1,http://iga.in.gov/legislative/2020/portraits/legislator_victoria_spartz_1,Republican,in,Senate,20
Steven Davisson,/Users/patrick/nra_score_map/img/in/legislator_steven_davisson_1034,http://iga.in.gov/legislative/2020/portraits/legislator_steven_davisson_1034,Republican,in,House,73
David Wolkins,/Users/patrick/nra_score_map/img/in/legislator_david_wolkins_104,http://iga.in.gov/legislative/2020/portraits/legislator_david_wolkins_104,Republican,in,House,18
Ed Charbonneau,/Users/patrick/nra_score_map/img/in/legislator_ed_charbonneau_919,http://iga.in.gov/legislative/2020/portraits/legislator_ed_charbonneau_919,Republican,in,Senate,5
Greg Walker,/Users/patrick/nra_score_map/img/in/legislator_greg_walker_867,http://iga.in.gov/legislative/2020/portraits/legislator_greg_walker_867,Republican,in,Senate,41
