name,image_filepath,original_image_url,party,state,chamber,district
"David K. Muradian, Jr.",/Users/patrick/nra_score_map/img/ma/DKM1.jpg,https://malegislature.gov/Legislators/Profile/170/DKM1.jpg,Republican,ma,House,Ninth Worcester
Angelo L. D'Emilia,/Users/patrick/nra_score_map/img/ma/ALD1.jpg,https://malegislature.gov/Legislators/Profile/170/ALD1.jpg,Republican,ma,House,Eighth Plymouth
James Arciero,/Users/patrick/nra_score_map/img/ma/J_A1.jpg,https://malegislature.gov/Legislators/Profile/170/J_A1.jpg,Democratic,ma,House,Second Middlesex
Michael J. Moran,/Users/patrick/nra_score_map/img/ma/MJM1.jpg,https://malegislature.gov/Legislators/Profile/170/MJM1.jpg,Democratic,ma,House,Eighteenth Suffolk
Nicholas A. Boldyga,/Users/patrick/nra_score_map/img/ma/NAG1.jpg,https://malegislature.gov/Legislators/Profile/170/NAG1.jpg,Republican,ma,House,Third Hampden
RoseLee Vincent,/Users/patrick/nra_score_map/img/ma/r_v1.jpg,https://malegislature.gov/Legislators/Profile/170/r_v1.jpg,Democratic,ma,House,Sixteenth Suffolk
Diana DiZoglio,/Users/patrick/nra_score_map/img/ma/D_D0.jpg,https://malegislature.gov/Legislators/Profile/170/D_D0.jpg,Democratic,ma,Senate,First Essex
Joseph F. Wagner,/Users/patrick/nra_score_map/img/ma/JFW1.jpg,https://malegislature.gov/Legislators/Profile/170/JFW1.jpg,Democratic,ma,House,Eighth Hampden
Brian M. Ashe,/Users/patrick/nra_score_map/img/ma/BMA1.jpg,https://malegislature.gov/Legislators/Profile/170/BMA1.jpg,Democratic,ma,House,Second Hampden
James M. Kelcourse,/Users/patrick/nra_score_map/img/ma/JMK1.jpg,https://malegislature.gov/Legislators/Profile/170/JMK1.jpg,Republican,ma,House,First Essex
Lori A. Ehrlich,/Users/patrick/nra_score_map/img/ma/LAE1.jpg,https://malegislature.gov/Legislators/Profile/170/LAE1.jpg,Democratic,ma,House,Eighth Essex
Elizabeth A. Poirier,/Users/patrick/nra_score_map/img/ma/EAP1.jpg,https://malegislature.gov/Legislators/Profile/170/EAP1.jpg,Republican,ma,House,Fourteenth Bristol
Stephan Hay,/Users/patrick/nra_score_map/img/ma/S_H1.jpg,https://malegislature.gov/Legislators/Profile/170/S_H1.jpg,Democratic,ma,House,Third Worcester
John H. Rogers,/Users/patrick/nra_score_map/img/ma/JHR1.jpg,https://malegislature.gov/Legislators/Profile/170/JHR1.jpg,Democratic,ma,House,Twelfth Norfolk
Patricia A. Haddad,/Users/patrick/nra_score_map/img/ma/PAH1.jpg,https://malegislature.gov/Legislators/Profile/170/PAH1.jpg,Democratic,ma,House,Fifth Bristol
Mark J. Cusack,/Users/patrick/nra_score_map/img/ma/MJC1.jpg,https://malegislature.gov/Legislators/Profile/170/MJC1.jpg,Democratic,ma,House,Fifth Norfolk
Nick Collins,/Users/patrick/nra_score_map/img/ma/N_C0.jpg,https://malegislature.gov/Legislators/Profile/170/N_C0.jpg,Democratic,ma,Senate,First Suffolk
Susan Williams Gifford,/Users/patrick/nra_score_map/img/ma/SWG1.jpg,https://malegislature.gov/Legislators/Profile/170/SWG1.jpg,Republican,ma,House,Second Plymouth
John C. Velis,/Users/patrick/nra_score_map/img/ma/jcv1.jpg,https://malegislature.gov/Legislators/Profile/170/jcv1.jpg,Democratic,ma,House,Fourth Hampden
Jonathan Hecht,/Users/patrick/nra_score_map/img/ma/J_H1.jpg,https://malegislature.gov/Legislators/Profile/170/J_H1.jpg,Democratic,ma,House,Twenty-Ninth Middlesex
Alice Hanlon Peisch,/Users/patrick/nra_score_map/img/ma/AHP1.jpg,https://malegislature.gov/Legislators/Profile/170/AHP1.jpg,Democratic,ma,House,Fourteenth Norfolk
Kate Hogan,/Users/patrick/nra_score_map/img/ma/K_H1.jpg,https://malegislature.gov/Legislators/Profile/170/K_H1.jpg,Democratic,ma,House,Third Middlesex
Rady Mom,/Users/patrick/nra_score_map/img/ma/R_M2.jpg,https://malegislature.gov/Legislators/Profile/170/R_M2.jpg,Democratic,ma,House,Eighteenth Middlesex
Jeffrey N. Roy,/Users/patrick/nra_score_map/img/ma/JNR1.jpg,https://malegislature.gov/Legislators/Profile/170/JNR1.jpg,Democratic,ma,House,Tenth Norfolk
Daniel J. Ryan,/Users/patrick/nra_score_map/img/ma/djr1.jpg,https://malegislature.gov/Legislators/Profile/170/djr1.jpg,Democratic,ma,House,Second Suffolk
Steven S. Howitt,/Users/patrick/nra_score_map/img/ma/SSH1.jpg,https://malegislature.gov/Legislators/Profile/170/SSH1.jpg,Republican,ma,House,Fourth Bristol
Timothy R. Whelan,/Users/patrick/nra_score_map/img/ma/TRW1.jpg,https://malegislature.gov/Legislators/Profile/170/TRW1.jpg,Republican,ma,House,First Barnstable
Sheila C. Harrington,/Users/patrick/nra_score_map/img/ma/SCH1.jpg,https://malegislature.gov/Legislators/Profile/170/SCH1.jpg,Republican,ma,House,First Middlesex
David M. Rogers,/Users/patrick/nra_score_map/img/ma/DMR1.jpg,https://malegislature.gov/Legislators/Profile/170/DMR1.jpg,Democratic,ma,House,Twenty-Fourth Middlesex
Michael J. Finn,/Users/patrick/nra_score_map/img/ma/MJF1.jpg,https://malegislature.gov/Legislators/Profile/170/MJF1.jpg,Democratic,ma,House,Sixth Hampden
Jay D. Livingstone,/Users/patrick/nra_score_map/img/ma/J_L1.jpg,https://malegislature.gov/Legislators/Profile/170/J_L1.jpg,Democratic,ma,House,Eighth Suffolk
Ronald Mariano,/Users/patrick/nra_score_map/img/ma/R_M1.jpg,https://malegislature.gov/Legislators/Profile/170/R_M1.jpg,Democratic,ma,House,Third Norfolk
Edward F. Coppinger,/Users/patrick/nra_score_map/img/ma/E_C1.jpg,https://malegislature.gov/Legislators/Profile/170/E_C1.jpg,Democratic,ma,House,Tenth Suffolk
Kenneth I. Gordon,/Users/patrick/nra_score_map/img/ma/KIG1.jpg,https://malegislature.gov/Legislators/Profile/170/KIG1.jpg,Democratic,ma,House,Twenty-First Middlesex
Hannah Kane,/Users/patrick/nra_score_map/img/ma/HEK1.jpg,https://malegislature.gov/Legislators/Profile/170/HEK1.jpg,Republican,ma,House,Eleventh Worcester
Michael S. Day,/Users/patrick/nra_score_map/img/ma/MSD1.jpg,https://malegislature.gov/Legislators/Profile/170/MSD1.jpg,Democratic,ma,House,Thirty-First Middlesex
Denise C. Garlick,/Users/patrick/nra_score_map/img/ma/DCG1.jpg,https://malegislature.gov/Legislators/Profile/170/DCG1.jpg,Democratic,ma,House,Thirteenth Norfolk
Christopher M. Markey,/Users/patrick/nra_score_map/img/ma/CMM1.jpg,https://malegislature.gov/Legislators/Profile/170/CMM1.jpg,Democratic,ma,House,Ninth Bristol
James M. Murphy,/Users/patrick/nra_score_map/img/ma/JMM1.jpg,https://malegislature.gov/Legislators/Profile/170/JMM1.jpg,Democratic,ma,House,Fourth Norfolk
Randy Hunt,/Users/patrick/nra_score_map/img/ma/R_H1.jpg,https://malegislature.gov/Legislators/Profile/170/R_H1.jpg,Republican,ma,House,Fifth Barnstable
Thomas M. Petrolati,/Users/patrick/nra_score_map/img/ma/TMP1.jpg,https://malegislature.gov/Legislators/Profile/170/TMP1.jpg,Democratic,ma,House,Seventh Hampden
Thomas M. Stanley,/Users/patrick/nra_score_map/img/ma/TMS1.jpg,https://malegislature.gov/Legislators/Profile/170/TMS1.jpg,Democratic,ma,House,Ninth Middlesex
John J. Mahoney,/Users/patrick/nra_score_map/img/ma/JJM1.jpg,https://malegislature.gov/Legislators/Profile/170/JJM1.jpg,Democratic,ma,House,Thirteenth Worcester
