name,image_filepath,original_image_url,party,state,chamber,district
Michael Grant,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4349.jpg,Republican,fl,House,75
Brad Drake,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4436.jpg,Republican,fl,House,5
Sam H. Killebrew,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4644.jpg,Republican,fl,House,41
Aaron Bean,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s04_5094.jpg,Republican,fl,Senate,4
Lauren Book,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s32_5189.jpg,Democratic,fl,Senate,32
Barbara Watson,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4532.jpg,Democratic,fl,House,107
Kamia L. Brown,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4625.jpg,Democratic,fl,House,45
"Wengay ""Newt"" Newton",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4659.jpg,Democratic,fl,House,70
Kionne L. McGhee,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4555.jpg,Democratic,fl,House,117
Amy Mercado,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4638.jpg,Democratic,fl,House,48
Joseph Geller,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4614.jpg,Democratic,fl,House,100
Chris Latvala,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4610.jpg,Republican,fl,House,67
Heather Fitzenhagen,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4574.jpg,Republican,fl,House,78
Amber Mariano,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4684.jpg,Republican,fl,House,36
"Charles Wesley ""Chuck"" Clemons, Sr.",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4655.jpg,Republican,fl,House,21
Richard Stark,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4557.jpg,Democratic,fl,House,104
Jeff Brandes,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s24_5095.jpg,Republican,fl,Senate,24
Ben Diamond,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4657.jpg,Democratic,fl,House,68
Paul Renner,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4619.jpg,Republican,fl,House,24
Dennis Baxley,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s12_5192.jpg,Republican,fl,Senate,12
Stan McClain,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4658.jpg,Republican,fl,House,23
Jose Javier Rodriguez,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s37_5202.jpg,Democratic,fl,Senate,37
Ramon Alexander,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4640.jpg,Democratic,fl,House,8
Erin Grall,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4637.jpg,Republican,fl,House,54
Cary Pigman,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4551.jpg,Republican,fl,House,55
Matt Willhite,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4649.jpg,Democratic,fl,House,86
Clay Yarborough,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4633.jpg,Republican,fl,House,12
Nicholas X. Duran,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4650.jpg,Democratic,fl,House,112
Mike La Rosa,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4546.jpg,Republican,fl,House,42
Bill Montford,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s03_5045.jpg,Democratic,fl,Senate,3
Holly Raschein,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4562.jpg,Republican,fl,House,120
Loranne Ausley,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4190.jpg,Democratic,fl,House,9
Kristin Diane Jacobs,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4613.jpg,Democratic,fl,House,96
"Shevrin D. ""Shev"" Jones",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4559.jpg,Democratic,fl,House,101
Mel Ponder,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4641.jpg,Republican,fl,House,4
Kimberly Daniels,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4652.jpg,Democratic,fl,House,14
Randy Fine,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4646.jpg,Republican,fl,House,53
George B. Gainer,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s02_5190.jpg,Republican,fl,Senate,2
Scott Plakon,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4430.jpg,Republican,fl,House,29
"Clovis Watson, Jr.",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4541.jpg,Democratic,fl,House,20
Rick Roth,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4648.jpg,Republican,fl,House,85
Chris Sprowls,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4609.jpg,Republican,fl,House,65
"MaryLynn ""ML"" Magar",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4575.jpg,Republican,fl,House,82
Margaret Good,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4689.jpg,Democratic,fl,House,72
Colleen Burton,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4616.jpg,Republican,fl,House,40
Ardian Zika,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4730.jpg,Republican,fl,House,37
James Buchanan,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4731.jpg,Republican,fl,House,74
Chip LaMarca,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4722.jpg,Republican,fl,House,93
Mike Beltran,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4747.jpg,Republican,fl,House,57
Fentrice Driskell,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4745.jpg,Democratic,fl,House,63
"Michael A. ""Mike"" Caruso",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4754.jpg,Republican,fl,House,89
Ana Maria Rodriguez,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4719.jpg,Republican,fl,House,105
Adam Roger Hattersley,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4737.jpg,Democratic,fl,House,59
Nick DiCeglie,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4735.jpg,Republican,fl,House,66
Manny Diaz Jr.,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s36_5343.jpg,Republican,fl,Senate,36
Elizabeth Anne Fetterhoff,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4717.jpg,Republican,fl,House,26
Tommy Gregory,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4732.jpg,Republican,fl,House,73
"Geraldine F. ""Geri"" Thompson",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4380.jpg,Democratic,fl,House,44
Joy Goff-Marcil,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4720.jpg,Democratic,fl,House,30
"Michael ""Mike"" Grieco",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4715.jpg,Democratic,fl,House,113
Spencer Roach,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4729.jpg,Republican,fl,House,79
"Vance Arthur Aloupis, Jr.",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4713.jpg,Republican,fl,House,115
Anthony Sabatini,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4725.jpg,Republican,fl,House,32
Melony M. Bell,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4753.jpg,Republican,fl,House,56
"Tobin Rogers ""Toby"" Overdorf",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4728.jpg,Republican,fl,House,83
Dan Daley,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4757.jpg,Democratic,fl,House,97
"Walter Bryan ""Mike"" Hill",,http://www.flhouse.gov/FileStores/Web/Imaging/Member/4595.jpg,Republican,fl,House,1
Lizbeth Benacquisto,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s27_5047.jpg,Republican,fl,Senate,27
Rob Bradley,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s05_5101.jpg,Republican,fl,Senate,5
Bobby Powell,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s30_5201.jpg,Democratic,fl,Senate,30
Doug Broxson,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s01_5194.jpg,Republican,fl,Senate,1
Wilton Simpson,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s10_5104.jpg,Republican,fl,Senate,10
Audrey Gibson,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s06_4765.jpg,Democratic,fl,Senate,6
Thad Altman,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4329.jpg,Republican,fl,House,52
Kelli Stargel,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s22_5105.jpg,Republican,fl,Senate,22
Victor M. Torres Jr.,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s15_5206.jpg,Democratic,fl,Senate,15
Ed Hooper,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s16_5344.jpg,Republican,fl,Senate,16
Anitere Flores,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s39_4783.jpg,Republican,fl,Senate,39
