name,image_filepath,original_image_url,party,state,chamber,district
William Boddie,/Users/patrick/nra_score_map/img/ga/BoddieWilliam4889.jpg,http://www.house.ga.gov/SiteCollectionImages/BoddieWilliam4889.jpg,Democratic,ga,House,62
Greg Morris,/Users/patrick/nra_score_map/img/ga/MorrisGreg174.jpg,http://www.house.ga.gov/SiteCollectionImages/MorrisGreg174.jpg,Republican,ga,House,156
Scott Holcomb,/Users/patrick/nra_score_map/img/ga/HolcombScott769.jpg,http://www.house.ga.gov/SiteCollectionImages/HolcombScott769.jpg,Democratic,ga,House,81
Erica Thomas,/Users/patrick/nra_score_map/img/ga/ThomasErica868.jpg,http://www.house.ga.gov/SiteCollectionImages/ThomasErica868.jpg,Democratic,ga,House,39
Matt Dollar,/Users/patrick/nra_score_map/img/ga/DollarMatt94.jpg,http://www.house.ga.gov/SiteCollectionImages/DollarMatt94.jpg,Republican,ga,House,45
Alan Powell,/Users/patrick/nra_score_map/img/ga/PowellAlan187.jpg,http://www.house.ga.gov/SiteCollectionImages/PowellAlan187.jpg,Republican,ga,House,32
Terry England,/Users/patrick/nra_score_map/img/ga/EnglandTerry98.jpg,http://www.house.ga.gov/SiteCollectionImages/EnglandTerry98.jpg,Republican,ga,House,116
Kimberly Alexander,/Users/patrick/nra_score_map/img/ga/AlexanderKimberly806.jpg,http://www.house.ga.gov/SiteCollectionImages/AlexanderKimberly806.jpg,Democratic,ga,House,66
David Clark,/Users/patrick/nra_score_map/img/ga/ClarkDavid867.jpg,http://www.house.ga.gov/SiteCollectionImages/ClarkDavid867.jpg,Republican,ga,House,98
Roger Bruce,/Users/patrick/nra_score_map/img/ga/BruceRoger69.jpg,http://www.house.ga.gov/SiteCollectionImages/BruceRoger69.jpg,Democratic,ga,House,61
Pedro Marin,/Users/patrick/nra_score_map/img/ga/MarinPedro163.jpg,http://www.house.ga.gov/SiteCollectionImages/MarinPedro163.jpg,Democratic,ga,House,96
Rick Williams,/Users/patrick/nra_score_map/img/ga/WilliamsRick4905.jpg,http://www.house.ga.gov/SiteCollectionImages/WilliamsRick4905.jpg,Republican,ga,House,145
Trey Kelley,/Users/patrick/nra_score_map/img/ga/KelleyTrey825.jpg,http://www.house.ga.gov/SiteCollectionImages/KelleyTrey825.jpg,Republican,ga,House,16
