STATEFP,SLDUST,AFFGEOID,GEOID,NAME,LSAD,LSY,ALAND,AWATER,type
44,004,610U500US44004,44004,4,LU,2016,10204755,233121,upper
44,031,610U500US44031,44031,31,LU,2016,39341348,1097464,upper
44,033,610U500US44033,44033,33,LU,2016,116471303,5290921,upper
44,013,610U500US44013,44013,13,LU,2016,43548823,390014752,upper
44,027,610U500US44027,44027,27,LU,2016,19865004,254844,upper
44,017,610U500US44017,44017,17,LU,2016,93181825,3641541,upper
44,034,610U500US44034,44034,34,LU,2016,462108217,11023932,upper
44,006,610U500US44006,44006,6,LU,2016,8532814,724202,upper
44,020,610U500US44020,44020,20,LU,2016,32280490,919590,upper
44,032,610U500US44032,44032,32,LU,2016,35365121,36690539,upper
45,001,610U500US45001,45001,1,LU,2016,1719965954,128605778,upper
45,044,610U500US45044,45044,44,LU,2016,226486569,2880672,upper
45,009,610U500US45009,45009,9,LU,2016,2237190835,29820084,upper
45,011,610U500US45011,45011,11,LU,2016,438880520,6833774,upper
45,002,610U500US45002,45002,2,LU,2016,1187753732,34211235,upper
45,028,610U500US45028,45028,28,LU,2016,2216817950,132395263,upper
45,010,610U500US45010,45010,10,LU,2016,3283410369,90936035,upper
45,027,610U500US45027,45027,27,LU,2016,4099276970,50696891,upper
45,041,610U500US45041,45041,41,LU,2016,376090569,21970786,upper
45,008,610U500US45008,45008,8,LU,2016,178336578,984184,upper
45,004,610U500US45004,45004,4,LU,2016,1269940163,24791979,upper
45,013,610U500US45013,45013,13,LU,2016,1493857040,9498277,upper
45,039,610U500US45039,45039,39,LU,2016,4642654207,151282614,upper
45,018,610U500US45018,45018,18,LU,2016,2424600689,182742666,upper
45,029,610U500US45029,45029,29,LU,2016,2935857080,32247665,upper
45,030,610U500US45030,45030,30,LU,2016,2826046636,18568924,upper
45,024,610U500US45024,45024,24,LU,2016,1307673675,10980475,upper
45,026,610U500US45026,45026,26,LU,2016,1985599149,19508674,upper
45,043,610U500US45043,45043,43,LU,2016,877022055,1349754057,upper
45,033,610U500US45033,45033,33,LU,2016,487635151,119428108,upper
45,025,610U500US45025,45025,25,LU,2016,2824856594,118692707,upper
45,045,610U500US45045,45045,45,LU,2016,5841078162,305266793,upper
45,032,610U500US45032,45032,32,LU,2016,5053733876,165887522,upper
45,046,610U500US45046,45046,46,LU,2016,766863343,343958513,upper
45,014,610U500US45014,45014,14,LU,2016,2009910075,25098525,upper
45,017,610U500US45017,45017,17,LU,2016,3913360966,81584432,upper
45,034,610U500US45034,45034,34,LU,2016,1388959034,905195249,upper
45,007,610U500US45007,45007,7,LU,2016,236019067,2446540,upper
45,038,610U500US45038,45038,38,LU,2016,277214569,1529998,upper
45,016,610U500US45016,45016,16,LU,2016,966267236,14595465,upper
45,003,610U500US45003,45003,3,LU,2016,829913505,85442710,upper
45,022,610U500US45022,45022,22,LU,2016,259559744,4693134,upper
45,005,610U500US45005,45005,5,LU,2016,1154389038,19514029,upper
45,035,610U500US45035,45035,35,LU,2016,1803579018,48749565,upper
45,042,610U500US45042,45042,42,LU,2016,128860819,12629928,upper
45,020,610U500US45020,45020,20,LU,2016,232397656,12449129,upper
45,021,610U500US45021,45021,21,LU,2016,1088285515,14535486,upper
45,040,610U500US45040,45040,40,LU,2016,4875338617,38175157,upper
45,019,610U500US45019,45019,19,LU,2016,358825822,4915655,upper
45,012,610U500US45012,45012,12,LU,2016,448416004,6089067,upper
45,023,610U500US45023,45023,23,LU,2016,855616279,6971621,upper
45,036,610U500US45036,45036,36,LU,2016,2687458121,232424702,upper
45,031,610U500US45031,45031,31,LU,2016,1466241102,6473698,upper
45,015,610U500US45015,45015,15,LU,2016,400260213,21571751,upper
45,006,610U500US45006,45006,6,LU,2016,217115123,2453506,upper
45,037,610U500US45037,45037,37,LU,2016,1563116094,171898277,upper
46,024,610U500US46024,46024,24,LU,2016,10498097734,520564176,upper
46,027,610U500US46027,46027,27,LU,2016,20916834799,94368189,upper
46,033,610U500US46033,46033,33,LU,2016,479457262,3428889,upper
46,023,610U500US46023,46023,23,LU,2016,18635300762,472903637,upper
46,015,610U500US46015,46015,15,LU,2016,14529406,365500,upper
46,030,610U500US46030,46030,30,LU,2016,12160967142,35129398,upper
46,016,610U500US46016,46016,16,LU,2016,2205603302,17369049,upper
46,021,610U500US46021,46021,21,LU,2016,10206078231,267489108,upper
46,004,610U500US46004,46004,4,LU,2016,6681811821,124096077,upper
46,029,610U500US46029,46029,29,LU,2016,10790048521,36820961,upper
46,001,610U500US46001,46001,1,LU,2016,9655477343,413338469,upper
46,018,610U500US46018,46018,18,LU,2016,1349873574,28676624,upper
46,009,610U500US46009,46009,9,LU,2016,642048819,8171446,upper
46,014,610U500US46014,46014,14,LU,2016,21708430,114532,upper
46,002,610U500US46002,46002,2,LU,2016,9434592732,122188152,upper
46,034,610U500US46034,46034,34,LU,2016,42883632,159937,upper
46,017,610U500US46017,46017,17,LU,2016,2665342841,15592336,upper
46,006,610U500US46006,46006,6,LU,2016,461831620,373166,upper
46,019,610U500US46019,46019,19,LU,2016,6737848958,46444558,upper
46,025,610U500US46025,46025,25,LU,2016,1114905959,7713458,upper
46,012,610U500US46012,46012,12,LU,2016,25551303,143671,upper
46,035,610U500US46035,46035,35,LU,2016,121589428,103583,upper
46,011,610U500US46011,46011,11,LU,2016,72918676,257626,upper
46,032,610U500US46032,46032,32,LU,2016,63941430,5442,upper
46,010,610U500US46010,46010,10,LU,2016,197148801,1355340,upper
46,022,610U500US46022,46022,22,LU,2016,5415529121,97460480,upper
46,008,610U500US46008,46008,8,LU,2016,5754569488,42770117,upper
46,003,610U500US46003,46003,3,LU,2016,173410248,77276,upper
46,007,610U500US46007,46007,7,LU,2016,191434733,3276999,upper
46,031,610U500US46031,46031,31,LU,2016,2072127374,667509,upper
46,013,610U500US46013,46013,13,LU,2016,21922209,76932,upper
46,026,610U500US46026,46026,26,LU,2016,17084531617,303964037,upper
46,028,610U500US46028,46028,28,LU,2016,35772646425,653437518,upper
46,020,610U500US46020,46020,20,LU,2016,4325564308,31545436,upper
46,005,610U500US46005,46005,5,LU,2016,337100822,34022222,upper
47,027,610U500US47027,47027,27,LU,2016,5109381321,206227385,upper
47,006,610U500US47006,47006,6,LU,2016,810480986,37851889,upper
47,026,610U500US47026,47026,26,LU,2016,10840192439,108497335,upper
47,019,610U500US47019,47019,19,LU,2016,286294065,3893982,upper
47,004,610U500US47004,47004,4,LU,2016,2081580890,53789117,upper
47,002,610U500US47002,47002,2,LU,2016,2590145967,23651568,upper
47,018,610U500US47018,47018,18,LU,2016,1727551366,59661293,upper
47,008,610U500US47008,47008,8,LU,2016,4980507007,273428560,upper
47,022,610U500US47022,47022,22,LU,2016,3104867168,116602374,upper
47,016,610U500US47016,47016,16,LU,2016,7288231075,114706745,upper
47,011,610U500US47011,47011,11,LU,2016,1086101736,77139272,upper
47,025,610U500US47025,47025,25,LU,2016,6246699900,83662724,upper
47,014,610U500US47014,47014,14,LU,2016,4726416665,9146017,upper
47,017,610U500US47017,47017,17,LU,2016,5177545378,183882489,upper
47,009,610U500US47009,47009,9,LU,2016,4638226230,127125642,upper
47,005,610U500US47005,47005,5,LU,2016,1690238000,73218805,upper
47,024,610U500US47024,47024,24,LU,2016,8499711648,230117693,upper
47,012,610U500US47012,47012,12,LU,2016,7439329490,223549001,upper
47,001,610U500US47001,47001,1,LU,2016,3545973272,75252384,upper
47,032,610U500US47032,47032,32,LU,2016,1739206989,40037356,upper
47,003,610U500US47003,47003,3,LU,2016,1973487261,25536012,upper
47,010,610U500US47010,47010,10,LU,2016,923306440,14503526,upper
47,015,610U500US47015,47015,15,LU,2016,6753028834,53242383,upper
47,020,610U500US47020,47020,20,LU,2016,718301305,12653550,upper
47,007,610U500US47007,47007,7,LU,2016,282907045,1017404,upper
47,033,610U500US47033,47033,33,LU,2016,222317595,191679,upper
47,031,610U500US47031,47031,31,LU,2016,261859631,678691,upper
47,021,610U500US47021,47021,21,LU,2016,240025072,22258354,upper
47,023,610U500US47023,47023,23,LU,2016,1508923182,3012752,upper
47,028,610U500US47028,47028,28,LU,2016,8474802782,35280219,upper
47,029,610U500US47029,47029,29,LU,2016,735829085,50017245,upper
47,013,610U500US47013,47013,13,LU,2016,888771744,11833229,upper
47,030,610U500US47030,47030,30,LU,2016,205774206,3169522,upper
48,021,610U500US48021,48021,21,LU,2016,44358595377,461322914,upper
48,014,610U500US48014,48014,14,LU,2016,3956466631,70068831,upper
48,023,610U500US48023,48023,23,LU,2016,944932031,37577328,upper
48,009,610U500US48009,48009,9,LU,2016,696390783,5613521,upper
48,003,610U500US48003,48003,3,LU,2016,40390077787,1737041798,upper
48,028,610U500US48028,48028,28,LU,2016,125485944118,652851266,upper
48,007,610U500US48007,48007,7,LU,2016,922489395,9266594,upper
48,017,610U500US48017,48017,17,LU,2016,2901964765,328346301,upper
48,006,610U500US48006,48006,6,LU,2016,680530425,60023910,upper
48,031,610U500US48031,48031,31,LU,2016,94497353162,354596779,upper
48,019,610U500US48019,48019,19,LU,2016,91646291155,429085043,upper
48,004,610U500US48004,48004,4,LU,2016,6314202519,1974166661,upper
48,030,610U500US48030,48030,30,LU,2016,31075110146,753852919,upper
48,024,610U500US48024,48024,24,LU,2016,38331309559,423258423,upper
48,002,610U500US48002,48002,2,LU,2016,12710498400,530527380,upper
48,016,610U500US48016,48016,16,LU,2016,624148070,20427783,upper
48,001,610U500US48001,48001,1,LU,2016,26807810447,814616900,upper
48,008,610U500US48008,48008,8,LU,2016,797109328,15002431,upper
48,010,610U500US48010,48010,10,LU,2016,1037316499,28324992,upper
48,027,610U500US48027,48027,27,LU,2016,11022519724,3323541452,upper
48,026,610U500US48026,48026,26,LU,2016,476741340,2522902,upper
48,025,610U500US48025,48025,25,LU,2016,6201794860,49779397,upper
48,012,610U500US48012,48012,12,LU,2016,1807888479,180588471,upper
48,011,610U500US48011,48011,11,LU,2016,2981717054,1056644558,upper
48,018,610U500US48018,48018,18,LU,2016,38492391874,4614912320,upper
48,005,610U500US48005,48005,5,LU,2016,21936605820,321969198,upper
48,029,610U500US48029,48029,29,LU,2016,40185419299,10169211,upper
48,022,610U500US48022,48022,22,LU,2016,18264467121,529059075,upper
48,015,610U500US48015,48015,15,LU,2016,828361815,36636101,upper
48,020,610U500US48020,48020,20,LU,2016,9722442381,180404703,upper
48,013,610U500US48013,48013,13,LU,2016,543039824,5321931,upper
49,024,610U500US49024,49024,24,LU,2016,68298950574,1118745841,upper
49,027,610U500US49027,49027,27,LU,2016,47536539068,367096584,upper
49,026,610U500US49026,49026,26,LU,2016,27938419649,250668121,upper
49,007,610U500US49007,49007,7,LU,2016,745599517,360527723,upper
49,019,610U500US49019,49019,19,LU,2016,3257032711,25339722,upper
49,002,610U500US49002,49002,2,LU,2016,319823115,381009,upper
49,018,610U500US49018,49018,18,LU,2016,563242880,395309,upper
49,029,610U500US49029,49029,29,LU,2016,3623827163,7612280,upper
49,016,610U500US49016,49016,16,LU,2016,547663641,18975,upper
49,013,610U500US49013,49013,13,LU,2016,1071483200,1316696,upper
49,009,610U500US49009,49009,9,LU,2016,180412081,200386,upper
49,008,610U500US49008,49008,8,LU,2016,284251348,425545,upper
49,011,610U500US49011,49011,11,LU,2016,158969228,51866,upper
49,001,610U500US49001,49001,1,LU,2016,242917830,163117320,upper
49,004,610U500US49004,49004,4,LU,2016,58958773,0,upper
49,006,610U500US49006,49006,6,LU,2016,52564658,0,upper
49,020,610U500US49020,49020,20,LU,2016,450760639,206954817,upper
49,003,610U500US49003,49003,3,LU,2016,54677445,0,upper
49,010,610U500US49010,49010,10,LU,2016,125723515,228038,upper
49,017,610U500US49017,49017,17,LU,2016,33769931751,3441387995,upper
49,014,610U500US49014,49014,14,LU,2016,324759780,277647,upper
49,021,610U500US49021,49021,21,LU,2016,290769765,817718527,upper
49,022,610U500US49022,49022,22,LU,2016,243300884,49872508,upper
49,023,610U500US49023,49023,23,LU,2016,189214147,1597470,upper
49,005,610U500US49005,49005,5,LU,2016,36653018,0,upper
49,015,610U500US49015,49015,15,LU,2016,66844278,482244,upper
49,025,610U500US49025,49025,25,LU,2016,4511068594,167468705,upper
49,028,610U500US49028,49028,28,LU,2016,17350604079,17772543,upper
49,012,610U500US49012,49012,12,LU,2016,589883010,541899,upper
50,WDM,610U500US50WDM,50WDM,Windham,L8,2016,1839980410,26381934,upper
50,CGI,610U500US50CGI,50CGI,Grand-Isle-Chittenden,L8,2016,230504015,298956845,upper
50,CAL,610U500US50CAL,50CAL,Caledonia,L8,2016,2261119744,28681342,upper
50,WSR,610U500US50WSR,50WSR,Windsor,L8,2016,2730039719,21869148,upper
50,E-O,610U500US50E-O,50E-O,Essex-Orleans,L8,2016,3873642163,101896261,upper
50,LAM,610U500US50LAM,50LAM,Lamoille,L8,2016,1088011026,11767593,upper
50,RUT,610U500US50RUT,50RUT,Rutland,L8,2016,2281025078,37565147,upper
50,WAS,610U500US50WAS,50WAS,Washington,L8,2016,1779421703,21184426,upper
50,BEN,610U500US50BEN,50BEN,Bennington,L8,2016,1851046664,12159285,upper
50,ORA,610U500US50ORA,50ORA,Orange,L8,2016,1199221306,5721588,upper
50,CHI,610U500US50CHI,50CHI,Chittenden,L8,2016,1184539355,156361179,upper
50,ADD,610U500US50ADD,50ADD,Addison,L8,2016,2095895912,107571241,upper
50,FRA,610U500US50FRA,50FRA,Franklin,L8,2016,1459010475,201018850,upper
51,018,610U500US51018,51018,18,LU,2016,5219475190,120927949,upper
51,033,610U500US51033,51033,33,LU,2016,226939351,2289631,upper
51,010,610U500US51010,51010,10,LU,2016,892228481,14327738,upper
51,040,610U500US51040,51040,40,LU,2016,6952365735,41430441,upper
51,025,610U500US51025,51025,25,LU,2016,8086498457,55566931,upper
51,017,610U500US51017,51017,17,LU,2016,2720460721,47849194,upper
51,022,610U500US51022,51022,22,LU,2016,7143062990,92426869,upper
51,005,610U500US51005,51005,5,LU,2016,162618433,14633543,upper
51,026,610U500US51026,51026,26,LU,2016,4846448938,33597114,upper
51,037,610U500US51037,51037,37,LU,2016,159428021,2786457,upper
51,009,610U500US51009,51009,9,LU,2016,982281355,80320974,upper
51,001,610U500US51001,51001,1,LU,2016,307266191,162026722,upper
51,013,610U500US51013,51013,13,LU,2016,1025005001,11511742,upper
51,039,610U500US51039,51039,39,LU,2016,253537582,8725329,upper
51,030,610U500US51030,51030,30,LU,2016,95825904,10276777,upper
51,011,610U500US51011,51011,11,LU,2016,1689475619,23242560,upper
51,012,610U500US51012,51012,12,LU,2016,562927370,10075816,upper
51,020,610U500US51020,51020,20,LU,2016,5549907144,34162949,upper
51,004,610U500US51004,51004,4,LU,2016,5342829860,940386203,upper
51,032,610U500US51032,51032,32,LU,2016,150402423,1355509,upper
51,031,610U500US51031,51031,31,LU,2016,188936264,1517598,upper
51,003,610U500US51003,51003,3,LU,2016,3355540727,1045320145,upper
51,023,610U500US51023,51023,23,LU,2016,4637945241,38313633,upper
51,007,610U500US51007,51007,7,LU,2016,132372519,35407065,upper
51,024,610U500US51024,51024,24,LU,2016,5223702086,28451753,upper
51,034,610U500US51034,51034,34,LU,2016,135465877,1017884,upper
51,006,610U500US51006,51006,6,LU,2016,2016330853,4336632510,upper
51,021,610U500US51021,51021,21,LU,2016,1654071854,15360816,upper
51,028,610U500US51028,51028,28,LU,2016,1599475452,58957837,upper
51,038,610U500US51038,51038,38,LU,2016,7532595794,54886731,upper
51,002,610U500US51002,51002,2,LU,2016,216803428,164648398,upper
51,008,610U500US51008,51008,8,LU,2016,327770664,497714099,upper
51,014,610U500US51014,51014,14,LU,2016,2217586958,101449565,upper
51,035,610U500US51035,51035,35,LU,2016,83647658,1135455,upper
51,029,610U500US51029,51029,29,LU,2016,181283406,2485339,upper
51,027,610U500US51027,51027,27,LU,2016,3780700238,26979828,upper
51,036,610U500US51036,51036,36,LU,2016,364888872,45407927,upper
51,019,610U500US51019,51019,19,LU,2016,4683851590,94643325,upper
51,016,610U500US51016,51016,16,LU,2016,579865892,33185427,upper
51,015,610U500US51015,51015,15,LU,2016,10972419989,240576882,upper
53,039,610U500US53039,53039,39,LU,2016,8790185806,87417131,upper
53,041,610U500US53041,53041,41,LU,2016,132574016,36779086,upper
53,009,610U500US53009,53009,9,LU,2016,18896564626,157042281,upper
53,018,610U500US53018,53018,18,LU,2016,915480720,36368869,upper
53,008,610U500US53008,53008,8,LU,2016,1216630031,41755598,upper
53,042,610U500US53042,53042,42,LU,2016,5206644314,935965034,upper
53,007,610U500US53007,53007,7,LU,2016,21832013496,424251822,upper
53,006,610U500US53006,53006,6,LU,2016,952806092,9830541,upper
53,019,610U500US53019,53019,19,LU,2016,5724571455,1033767451,upper
53,001,610U500US53001,53001,1,LU,2016,175487779,6070968,upper
53,010,610U500US53010,53010,10,LU,2016,1523377190,1002028073,upper
53,026,610U500US53026,53026,26,LU,2016,474846372,235701824,upper
53,002,610U500US53002,53002,2,LU,2016,2299225610,35067381,upper
53,011,610U500US53011,53011,11,LU,2016,120402018,3082962,upper
53,024,610U500US53024,53024,24,LU,2016,12873958422,4056226946,upper
53,031,610U500US53031,53031,31,LU,2016,2400402418,20137849,upper
53,012,610U500US53012,53012,12,LU,2016,22061219689,462481567,upper
53,030,610U500US53030,53030,30,LU,2016,103043794,21217883,upper
53,029,610U500US53029,53029,29,LU,2016,100977091,1484113,upper
53,043,610U500US53043,53043,43,LU,2016,30123138,7879947,upper
53,038,610U500US53038,53038,38,LU,2016,218639267,119609894,upper
53,036,610U500US53036,53036,36,LU,2016,42197022,54888044,upper
53,049,610U500US53049,53049,49,LU,2016,124938862,22469556,upper
53,017,610U500US53017,53017,17,LU,2016,180515326,656166,upper
53,020,610U500US53020,53020,20,LU,2016,8709554122,158529359,upper
53,022,610U500US53022,53022,22,LU,2016,267034406,79201003,upper
53,021,610U500US53021,53021,21,LU,2016,86949709,55423550,upper
53,047,610U500US53047,53047,47,LU,2016,159661602,5218760,upper
53,025,610U500US53025,53025,25,LU,2016,173242371,1244964,upper
53,027,610U500US53027,53027,27,LU,2016,95958161,43316287,upper
53,034,610U500US53034,53034,34,LU,2016,157302330,183059650,upper
53,048,610U500US53048,53048,48,LU,2016,93817152,15829958,upper
53,033,610U500US53033,53033,33,LU,2016,118286480,25952967,upper
53,032,610U500US53032,53032,32,LU,2016,77051479,34016160,upper
53,028,610U500US53028,53028,28,LU,2016,414712330,98040209,upper
53,003,610U500US53003,53003,3,LU,2016,81926973,1377785,upper
53,014,610U500US53014,53014,14,LU,2016,16831451813,181085094,upper
53,005,610U500US53005,53005,5,LU,2016,1994391596,40491400,upper
53,046,610U500US53046,53046,46,LU,2016,66533795,17828244,upper
53,040,610U500US53040,53040,40,LU,2016,1050581055,1549276366,upper
53,023,610U500US53023,53023,23,LU,2016,429282973,315268503,upper
53,044,610U500US53044,53044,44,LU,2016,241227494,8022815,upper
53,045,610U500US53045,53045,45,LU,2016,256470965,11529706,upper
53,037,610U500US53037,53037,37,LU,2016,51552772,19312251,upper
53,004,610U500US53004,53004,4,LU,2016,821554202,9483155,upper
53,015,610U500US53015,53015,15,LU,2016,3489015141,17876968,upper
53,016,610U500US53016,53016,16,LU,2016,8778780912,205688814,upper
53,035,610U500US53035,53035,35,LU,2016,3450309055,331634090,upper
53,013,610U500US53013,53013,13,LU,2016,17818326723,339178395,upper
54,011,610U500US54011,54011,11,LU,2016,11554836964,37384498,upper
54,003,610U500US54003,54003,3,LU,2016,2470171585,44714615,upper
54,002,610U500US54002,54002,2,LU,2016,6455474297,56280722,upper
54,007,610U500US54007,54007,7,LU,2016,4623156493,22154165,upper
54,009,610U500US54009,54009,9,LU,2016,3018265248,16806903,upper
54,005,610U500US54005,54005,5,LU,2016,814981433,22767775,upper
54,012,610U500US54012,54012,12,LU,2016,4448552702,28428230,upper
54,008,610U500US54008,54008,8,LU,2016,1192004905,13717627,upper
54,013,610U500US54013,54013,13,LU,2016,681775751,15066603,upper
54,004,610U500US54004,54004,4,LU,2016,3475196412,61134747,upper
54,006,610U500US54006,54006,6,LU,2016,3612174755,12218063,upper
54,014,610U500US54014,54014,14,LU,2016,6630011687,40554867,upper
54,017,610U500US54017,54017,17,LU,2016,1551687454,16659936,upper
54,010,610U500US54010,54010,10,LU,2016,6512725136,50888588,upper
54,015,610U500US54015,54015,15,LU,2016,3545185403,13953776,upper
54,001,610U500US54001,54001,1,LU,2016,948587668,31695018,upper
54,016,610U500US54016,54016,16,LU,2016,730874673,5414701,upper
55,002,610U500US55002,55002,2,LU,2016,3622741883,50781940,upper
55,011,610U500US55011,55011,11,LU,2016,2582393562,70348874,upper
55,021,610U500US55021,55021,21,LU,2016,1275470785,2427251576,upper
55,025,610U500US55025,55025,25,LU,2016,21784834034,6065798178,upper
55,023,610U500US55023,55023,23,LU,2016,9185558742,141079524,upper
55,029,610U500US55029,55029,29,LU,2016,10712977539,347214189,upper
55,022,610U500US55022,55022,22,LU,2016,133084390,4236899,upper
55,024,610U500US55024,55024,24,LU,2016,7437306316,223216064,upper
55,004,610U500US55004,55004,4,LU,2016,100595537,1759123,upper
55,017,610U500US55017,55017,17,LU,2016,11239646150,230789785,upper
55,027,610U500US55027,55027,27,LU,2016,4215397722,92265452,upper
55,005,610U500US55005,55005,5,LU,2016,196251597,1759575,upper
55,019,610U500US55019,55019,19,LU,2016,828447443,144722092,upper
55,010,610U500US55010,55010,10,LU,2016,5367784102,190402010,upper
55,009,610U500US55009,55009,9,LU,2016,2060853140,4286662350,upper
55,016,610U500US55016,55016,16,LU,2016,569267522,29186773,upper
55,013,610U500US55013,55013,13,LU,2016,3083605952,78526828,upper
55,006,610U500US55006,55006,6,LU,2016,50660266,117761,upper
55,014,610U500US55014,55014,14,LU,2016,7854975747,282979451,upper
55,031,610U500US55031,55031,31,LU,2016,8096660325,243538931,upper
55,026,610U500US55026,55026,26,LU,2016,111129745,43016649,upper
55,007,610U500US55007,55007,7,LU,2016,150247824,1407420735,upper
55,028,610U500US55028,55028,28,LU,2016,516506107,21494065,upper
55,012,610U500US55012,55012,12,LU,2016,20324895247,1027322397,upper
55,001,610U500US55001,55001,1,LU,2016,3903644108,7110428352,upper
55,018,610U500US55018,55018,18,LU,2016,1568399733,338608205,upper
55,003,610U500US55003,55003,3,LU,2016,59340975,172272,upper
55,030,610U500US55030,55030,30,LU,2016,1484893608,765129616,upper
55,015,610U500US55015,55015,15,LU,2016,2375893832,69782451,upper
55,020,610U500US55020,55020,20,LU,2016,2544145912,2357570087,upper
55,008,610U500US55008,55008,8,LU,2016,630549536,1052721759,upper
55,032,610U500US55032,55032,32,LU,2016,5606733819,211741133,upper
55,033,610U500US55033,55033,33,LU,2016,600570879,41482868,upper
56,006,610U500US56006,56006,6,LU,2016,3344897510,2220383,upper
56,003,610U500US56003,56003,3,LU,2016,14983671510,23706639,upper
56,001,610U500US56001,56001,1,LU,2016,16317730371,38151341,upper
56,012,610U500US56012,56012,12,LU,2016,10748326397,13995684,upper
56,025,610U500US56025,56025,25,LU,2016,8381384369,79012578,upper
56,004,610U500US56004,56004,4,LU,2016,2316768385,370593,upper
56,023,610U500US56023,56023,23,LU,2016,10999647670,6619231,upper
56,010,610U500US56010,56010,10,LU,2016,9893094709,84162967,upper
56,005,610U500US56005,56005,5,LU,2016,947853320,1811044,upper
56,026,610U500US56026,56026,26,LU,2016,11856816167,86510379,upper
56,022,610U500US56022,56022,22,LU,2016,14374974642,56039179,upper
56,017,610U500US56017,56017,17,LU,2016,9010097577,565508772,upper
56,018,610U500US56018,56018,18,LU,2016,14354460376,56089036,upper
56,030,610U500US56030,56030,30,LU,2016,13220264260,87810905,upper
56,008,610U500US56008,56008,8,LU,2016,503924065,769733,upper
56,014,610U500US56014,56014,14,LU,2016,20671964915,293945523,upper
56,020,610U500US56020,56020,20,LU,2016,20950426571,85784114,upper
56,015,610U500US56015,56015,15,LU,2016,4107709477,7595106,upper
56,024,610U500US56024,56024,24,LU,2016,52798187,16162,upper
56,027,610U500US56027,56027,27,LU,2016,360380596,1964376,upper
56,007,610U500US56007,56007,7,LU,2016,238469520,313120,upper
56,011,610U500US56011,56011,11,LU,2016,31451778569,202498713,upper
56,016,610U500US56016,56016,16,LU,2016,11476482572,22311591,upper
56,009,610U500US56009,56009,9,LU,2016,33555694,59503,upper
56,013,610U500US56013,56013,13,LU,2016,93098810,1226725,upper
56,029,610U500US56029,56029,29,LU,2016,232225382,1103937,upper
56,019,610U500US56019,56019,19,LU,2016,5328231178,44141970,upper
56,002,610U500US56002,56002,2,LU,2016,12275821327,91924022,upper
56,021,610U500US56021,56021,21,LU,2016,2919709207,4894689,upper
56,028,610U500US56028,56028,28,LU,2016,19078113,70061,upper
