name,image_filepath,original_image_url,party,state,chamber,district
Hanna M. Gallo,/Users/patrick/nra_score_map/img/ri/gallo.jpg,http://www.rilin.state.ri.us/Senators/Pictures/gallo.jpg,Democratic,ri,Senate,27
Harold M. Metts,/Users/patrick/nra_score_map/img/ri/metts.jpg,http://www.rilin.state.ri.us/Senators/Pictures/metts.jpg,Democratic,ri,Senate,6
James A. Seveney,/Users/patrick/nra_score_map/img/ri/seveney.jpg,http://www.rilin.state.ri.us/senators/pictures/seveney.jpg,Democratic,ri,Senate,11
James C. Sheehan,/Users/patrick/nra_score_map/img/ri/sheehan.jpg,http://www.rilin.state.ri.us/Senators/Pictures/sheehan.jpg,Democratic,ri,Senate,36
James N. McLaughlin,/Users/patrick/nra_score_map/img/ri/mclaughlin.jpg,http://www.rilin.state.ri.us/representatives/pictures/mclaughlin.jpg,Democratic,ri,House,57
Jason Knight,/Users/patrick/nra_score_map/img/ri/knight.jpg,http://www.rilin.state.ri.us/representatives/Pictures/knight.jpg,Democratic,ri,House,67
Jean Philippe Barros,/Users/patrick/nra_score_map/img/ri/barros.jpg,http://www.rilin.state.ri.us/representatives/pictures/barros.jpg,Democratic,ri,House,59
John G. Edwards,/Users/patrick/nra_score_map/img/ri/edwards.jpg,http://www.rilin.state.ri.us/representatives/pictures/edwards.jpg,Democratic,ri,House,70
John J. Lombardi,,http://www.rilin.state.ri.us/representatives/pictures/lombardi.jpg,Democratic,ri,House,8
"Joseph J. Solomon, Jr.",/Users/patrick/nra_score_map/img/ri/solomon.jpg,http://www.rilin.state.ri.us/representatives/pictures/solomon.jpg,Democratic,ri,House,22
Joseph M. McNamara,/Users/patrick/nra_score_map/img/ri/mcnamara.jpg,http://www.rilin.state.ri.us/representatives/pictures/mcnamara.jpg,Democratic,ri,House,19
Joseph S. Almeida,/Users/patrick/nra_score_map/img/ri/almeida.jpg,http://www.rilin.state.ri.us/representatives/pictures/almeida.jpg,Democratic,ri,House,12
